cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,source_search_query,review_status,exclusion_reason
1525652,2026-03-11,Pakistan tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Pakistan,Bangladesh,"site:espncricinfo.com ""Pakistan"" ""Bangladesh"" ""2026-03-11"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1525654,2026-03-15,Pakistan tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Pakistan,"site:espncricinfo.com ""Bangladesh"" ""Pakistan"" ""2026-03-15"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1529140,2026-04-04,ICC Men's Cricket World Cup League 2,qualification_pathway,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,Oman,"site:espncricinfo.com ""Namibia"" ""Oman"" ""2026-04-04"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1529142,2026-04-08,ICC Men's Cricket World Cup League 2,qualification_pathway,"Namibia Cricket Ground, Windhoek",Windhoek,Oman,Scotland,"site:espncricinfo.com ""Oman"" ""Scotland"" ""2026-04-08"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1529143,2026-04-10,ICC Men's Cricket World Cup League 2,qualification_pathway,"Namibia Cricket Ground, Windhoek",Windhoek,Oman,Namibia,"site:espncricinfo.com ""Oman"" ""Namibia"" ""2026-04-10"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1529144,2026-04-12,ICC Men's Cricket World Cup League 2,qualification_pathway,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,Scotland,"site:espncricinfo.com ""Namibia"" ""Scotland"" ""2026-04-12"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1528272,2026-04-17,New Zealand tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,Bangladesh,"site:espncricinfo.com ""New Zealand"" ""Bangladesh"" ""2026-04-17"" preview pitch conditions",set_aside,Eligible non-ESPN material was generic or post-match; the match-specific pre-match pitch report was ESPN-restricted.
1528273,2026-04-20,New Zealand tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,Bangladesh,"site:espncricinfo.com ""New Zealand"" ""Bangladesh"" ""2026-04-20"" preview pitch conditions",set_aside,Located material was post-match commentary or generic venue history and was ineligible.
1531696,2026-04-25,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,United Arab Emirates,"site:espncricinfo.com ""Nepal"" ""United Arab Emirates"" ""2026-04-25"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1531697,2026-04-27,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,United Arab Emirates,Oman,"site:espncricinfo.com ""United Arab Emirates"" ""Oman"" ""2026-04-27"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1531700,2026-05-03,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,United Arab Emirates,Oman,"site:espncricinfo.com ""United Arab Emirates"" ""Oman"" ""2026-05-03"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1531701,2026-05-05,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Oman,"site:espncricinfo.com ""Nepal"" ""Oman"" ""2026-05-05"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1531704,2026-05-16,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,United States of America,Nepal,"site:espncricinfo.com ""United States of America"" ""Nepal"" ""2026-05-16"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1531705,2026-05-18,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Scotland,Nepal,"site:espncricinfo.com ""Scotland"" ""Nepal"" ""2026-05-18"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1531706,2026-05-20,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Scotland,United States of America,"site:espncricinfo.com ""Scotland"" ""United States of America"" ""2026-05-20"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1531707,2026-05-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,United States of America,"site:espncricinfo.com ""Nepal"" ""United States of America"" ""2026-05-22"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1535645,2026-05-30,Australia tour of Pakistan,bilateral_series,Rawalpindi Cricket Stadium,Rawalpindi,Australia,Pakistan,"site:espncricinfo.com ""Australia"" ""Pakistan"" ""2026-05-30"" preview pitch conditions",set_aside,"No accessible source simultaneously verified the specific match, pitch analysis, and pre-start publication time."
1538304,2026-06-03,Sri Lanka tour of West Indies,bilateral_series,"Sabina Park, Kingston, Jamaica",Kingston,Sri Lanka,West Indies,"site:espncricinfo.com ""Sri Lanka"" ""West Indies"" ""2026-06-03"" preview pitch conditions",set_aside,The located pitch discussion appeared on a fantasy/prediction page excluded by the source protocol.
1538425,2026-06-06,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Canada,United States of America,"site:espncricinfo.com ""Canada"" ""United States of America"" ""2026-06-06"" preview pitch conditions",set_aside,Located material mixed post-match information with generic venue history and was ineligible.
1538426,2026-06-08,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Netherlands,United States of America,"site:espncricinfo.com ""Netherlands"" ""United States of America"" ""2026-06-08"" preview pitch conditions",set_aside,Located material mixed post-match information with generic venue history and was ineligible.
1538427,2026-06-10,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Netherlands,Canada,"site:espncricinfo.com ""Netherlands"" ""Canada"" ""2026-06-10"" preview pitch conditions",set_aside,Located material mixed post-match information with generic venue history and was ineligible.
1538428,2026-06-12,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Canada,United States of America,"site:espncricinfo.com ""Canada"" ""United States of America"" ""2026-06-12"" preview pitch conditions",set_aside,Located material mixed post-match information with generic venue history and was ineligible.
1538299,2026-07-09,Bangladesh tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Zimbabwe,Bangladesh,"site:espncricinfo.com ""Zimbabwe"" ""Bangladesh"" ""2026-07-09"" preview pitch conditions",set_aside,"Located surface descriptions were from fantasy-prediction, live, or post-match material and were ineligible."
1538300,2026-07-11,Bangladesh tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Zimbabwe,Bangladesh,"site:espncricinfo.com ""Zimbabwe"" ""Bangladesh"" ""2026-07-11"" preview pitch conditions",set_aside,The located toss report did not assess the pitch; other surface descriptions were post-match.
1538624,2026-07-11,New Zealand tour of West Indies,bilateral_series,"Providence Stadium, Guyana",Providence,New Zealand,West Indies,"site:espncricinfo.com ""New Zealand"" ""West Indies"" ""2026-07-11"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1538625,2026-07-13,New Zealand tour of West Indies,bilateral_series,"Providence Stadium, Guyana",Providence,West Indies,New Zealand,"site:espncricinfo.com ""West Indies"" ""New Zealand"" ""2026-07-13"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1538626,2026-07-16,New Zealand tour of West Indies,bilateral_series,"Providence Stadium, Guyana",Providence,West Indies,New Zealand,"site:espncricinfo.com ""West Indies"" ""New Zealand"" ""2026-07-16"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1538627,2026-07-19,New Zealand tour of West Indies,bilateral_series,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,New Zealand,"site:espncricinfo.com ""West Indies"" ""New Zealand"" ""2026-07-19"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1538628,2026-07-21,New Zealand tour of West Indies,bilateral_series,"Kensington Oval, Bridgetown, Barbados",Bridgetown,New Zealand,West Indies,"site:espncricinfo.com ""New Zealand"" ""West Indies"" ""2026-07-21"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1544124,2026-07-21,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Nepal,Namibia,"site:espncricinfo.com ""Nepal"" ""Namibia"" ""2026-07-21"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1544125,2026-07-23,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Nepal,Netherlands,"site:espncricinfo.com ""Nepal"" ""Netherlands"" ""2026-07-23"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1544126,2026-07-25,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Namibia,"site:espncricinfo.com ""Netherlands"" ""Namibia"" ""2026-07-25"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1544127,2026-07-27,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Namibia,Nepal,"site:espncricinfo.com ""Namibia"" ""Nepal"" ""2026-07-27"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1544128,2026-07-29,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Nepal,"site:espncricinfo.com ""Netherlands"" ""Nepal"" ""2026-07-29"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1544129,2026-07-31,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Namibia,"site:espncricinfo.com ""Netherlands"" ""Namibia"" ""2026-07-31"" preview pitch conditions",set_aside,Official pre-match material confirmed the series but did not provide a match-specific surface assessment.
1546000,2026-08-07,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Scotland,Canada,"site:espncricinfo.com ""Scotland"" ""Canada"" ""2026-08-07"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1546001,2026-08-09,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,United Arab Emirates,Scotland,"site:espncricinfo.com ""United Arab Emirates"" ""Scotland"" ""2026-08-09"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1546002,2026-08-11,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,United Arab Emirates,Canada,"site:espncricinfo.com ""United Arab Emirates"" ""Canada"" ""2026-08-11"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1546003,2026-08-13,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Scotland,Canada,"site:espncricinfo.com ""Scotland"" ""Canada"" ""2026-08-13"" preview pitch conditions",set_aside,No match-specific pre-match surface report with a verifiable publication timestamp was located.
1549965,2026-09-08,ACC Men's Premier Cup,other_odi,"YSD-UKM Cricket Oval, Bangi",Bangi,United Arab Emirates,Oman,"site:espncricinfo.com ""United Arab Emirates"" ""Oman"" ""2026-09-08"" preview pitch conditions",set_aside,No eligible pre-match surface report with a verifiable publication timestamp was available at review time.
656475,2015-03-14,ICC Cricket World Cup,world_cup,Eden Park,Auckland,Zimbabwe,India,"site:espncricinfo.com ""Zimbabwe"" ""India"" ""2015-03-14"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656467,2015-03-11,ICC Cricket World Cup,world_cup,Bellerive Oval,Hobart,Sri Lanka,Scotland,"site:espncricinfo.com ""Sri Lanka"" ""Scotland"" ""2015-03-11"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656447,2015-03-04,ICC Cricket World Cup,world_cup,McLean Park,Napier,Pakistan,United Arab Emirates,"site:espncricinfo.com ""Pakistan"" ""United Arab Emirates"" ""2015-03-04"" preview pitch conditions",set_aside,The located preview publication timestamp falls after scheduled play began.
656485,2015-03-19,ICC Cricket World Cup,world_cup,Melbourne Cricket Ground,Unknown,India,Bangladesh,"site:espncricinfo.com ""India"" ""Bangladesh"" ""2015-03-19"" preview pitch conditions",set_aside,The accessible pre-match pitch text was explicitly reproduced from ESPNcricinfo; it was retained only as a licensed/manual handoff candidate.
656483,2015-03-18,ICC Cricket World Cup,world_cup,Sydney Cricket Ground,Unknown,Sri Lanka,South Africa,"site:espncricinfo.com ""Sri Lanka"" ""South Africa"" ""2015-03-18"" preview pitch conditions",set_aside,The located page reports a 2017 publication timestamp and does not establish pre-start publication.
656477,2015-03-14,ICC Cricket World Cup,world_cup,Bellerive Oval,Hobart,Scotland,Australia,"site:espncricinfo.com ""Scotland"" ""Australia"" ""2015-03-14"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656457,2015-03-07,ICC Cricket World Cup,world_cup,Bellerive Oval,Hobart,Ireland,Zimbabwe,"site:espncricinfo.com ""Ireland"" ""Zimbabwe"" ""2015-03-07"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656489,2015-03-21,ICC Cricket World Cup,world_cup,Westpac Stadium,Wellington,New Zealand,West Indies,"site:espncricinfo.com ""New Zealand"" ""West Indies"" ""2015-03-21"" preview pitch conditions",set_aside,The accessible pre-match pitch text was explicitly reproduced from ESPNcricinfo; it was retained only as a licensed/manual handoff candidate.
656479,2015-03-15,ICC Cricket World Cup,world_cup,McLean Park,Napier,United Arab Emirates,West Indies,"site:espncricinfo.com ""United Arab Emirates"" ""West Indies"" ""2015-03-15"" preview pitch conditions",set_aside,The located preview publication timestamp falls after scheduled play began.
656469,2015-03-12,ICC Cricket World Cup,world_cup,Westpac Stadium,Wellington,South Africa,United Arab Emirates,"site:espncricinfo.com ""South Africa"" ""United Arab Emirates"" ""2015-03-12"" preview pitch conditions",set_aside,The located preview publication timestamp falls after scheduled play began.
1144483,2019-05-30,World Cup,world_cup,Kennington Oval,London,England,South Africa,"site:espncricinfo.com ""England"" ""South Africa"" ""2019-05-30"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656451,2015-03-05,ICC Cricket World Cup,world_cup,Saxton Oval,Nelson,Scotland,Bangladesh,"site:espncricinfo.com ""Scotland"" ""Bangladesh"" ""2015-03-05"" preview pitch conditions",set_aside,The located preview publication timestamp falls after scheduled play began.
1153243,2018-09-15,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Bangladesh,Sri Lanka,"site:espncricinfo.com ""Bangladesh"" ""Sri Lanka"" ""2018-09-15"" preview pitch conditions",set_aside,The located pitch page was live match coverage and was excluded to prevent post-start information leakage.
1022367,2017-06-11,ICC Champions Trophy,champions_trophy,Kennington Oval,London,South Africa,India,"site:espncricinfo.com ""South Africa"" ""India"" ""2017-06-11"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656403,2015-02-15,ICC Cricket World Cup,world_cup,Seddon Park,Hamilton,South Africa,Zimbabwe,"site:espncricinfo.com ""South Africa"" ""Zimbabwe"" ""2015-02-15"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656435,2015-02-27,ICC Cricket World Cup,world_cup,Sydney Cricket Ground,Unknown,South Africa,West Indies,"site:espncricinfo.com ""South Africa"" ""West Indies"" ""2015-02-27"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656439,2015-02-28,ICC Cricket World Cup,world_cup,Western Australia Cricket Association Ground,Perth,United Arab Emirates,India,"site:espncricinfo.com ""United Arab Emirates"" ""India"" ""2015-02-28"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656417,2015-02-21,ICC Cricket World Cup,world_cup,Hagley Oval,Christchurch,West Indies,Pakistan,"site:espncricinfo.com ""West Indies"" ""Pakistan"" ""2015-02-21"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656425,2015-02-23,ICC Cricket World Cup,world_cup,Hagley Oval,Christchurch,England,Scotland,"site:espncricinfo.com ""England"" ""Scotland"" ""2015-02-23"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
656441,2015-03-01,ICC Cricket World Cup,world_cup,Westpac Stadium,Wellington,England,Sri Lanka,"site:espncricinfo.com ""England"" ""Sri Lanka"" ""2015-03-01"" preview pitch conditions",set_aside,The accessible pre-match pitch text was explicitly reproduced from ESPNcricinfo; it was retained only as a licensed/manual handoff candidate.
1022369,2017-06-12,ICC Champions Trophy,champions_trophy,Sophia Gardens,Cardiff,Sri Lanka,Pakistan,"site:espncricinfo.com ""Sri Lanka"" ""Pakistan"" ""2017-06-12"" preview pitch conditions",set_aside,Only ESPN preview coverage with codable surface evidence was located; it remains a licensed/manual handoff candidate.
656437,2015-02-28,ICC Cricket World Cup,world_cup,Eden Park,Auckland,Australia,New Zealand,"site:espncricinfo.com ""Australia"" ""New Zealand"" ""2015-02-28"" preview pitch conditions",set_aside,"The located pre-match feature described boundary dimensions rather than the playing surface, so it was not coded as pitch evidence."
656433,2015-02-26,ICC Cricket World Cup,world_cup,Melbourne Cricket Ground,Unknown,Sri Lanka,Bangladesh,"site:espncricinfo.com ""Sri Lanka"" ""Bangladesh"" ""2015-02-26"" preview pitch conditions",set_aside,The accessible pre-match pitch text was explicitly reproduced from ESPNcricinfo; it was retained only as a licensed/manual handoff candidate.
656429,2015-02-25,ICC Cricket World Cup,world_cup,"Brisbane Cricket Ground, Woolloongabba",Brisbane,United Arab Emirates,Ireland,"site:espncricinfo.com ""United Arab Emirates"" ""Ireland"" ""2015-02-25"" preview pitch conditions",set_aside,The accessible pre-match pitch text was explicitly reproduced from ESPNcricinfo; it was retained only as a licensed/manual handoff candidate.
1157757,2018-10-29,West Indies tour of India,bilateral_series,Brabourne Stadium,Mumbai,India,West Indies,"site:espncricinfo.com ""India"" ""West Indies"" ""2018-10-29"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1278677,2022-02-09,West Indies tour of India,bilateral_series,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,West Indies,"site:espncricinfo.com ""India"" ""West Indies"" ""2022-02-09"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1168244,2019-03-08,Australia tour of India,bilateral_series,JSCA International Stadium Complex,Ranchi,Australia,India,"site:espncricinfo.com ""Australia"" ""India"" ""2019-03-08"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1119499,2017-09-28,Australia tour of India,bilateral_series,M.Chinnaswamy Stadium,Bengaluru,Australia,India,"site:espncricinfo.com ""Australia"" ""India"" ""2017-09-28"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1187021,2019-12-15,West Indies tour of India,bilateral_series,"MA Chidambaram Stadium, Chepauk",Chennai,India,West Indies,"site:espncricinfo.com ""India"" ""West Indies"" ""2019-12-15"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1157754,2018-10-21,West Indies tour of India,bilateral_series,Barsapara Cricket Stadium,Guwahati,West Indies,India,"site:espncricinfo.com ""West Indies"" ""India"" ""2018-10-21"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1187023,2019-12-22,West Indies tour of India,bilateral_series,Barabati Stadium,Cuttack,West Indies,India,"site:espncricinfo.com ""West Indies"" ""India"" ""2019-12-22"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1168242,2019-03-02,Australia tour of India,bilateral_series,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Australia,India,"site:espncricinfo.com ""Australia"" ""India"" ""2019-03-02"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1278678,2022-02-11,West Indies tour of India,bilateral_series,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,West Indies,"site:espncricinfo.com ""India"" ""West Indies"" ""2022-02-11"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1168243,2019-03-05,Australia tour of India,bilateral_series,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,India,Australia,"site:espncricinfo.com ""India"" ""Australia"" ""2019-03-05"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1157756,2018-10-27,West Indies tour of India,bilateral_series,Maharashtra Cricket Association Stadium,Pune,West Indies,India,"site:espncricinfo.com ""West Indies"" ""India"" ""2018-10-27"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1119500,2017-10-01,Australia tour of India,bilateral_series,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Australia,India,"site:espncricinfo.com ""Australia"" ""India"" ""2017-10-01"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
1278676,2022-02-06,West Indies tour of India,bilateral_series,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,West Indies,India,"site:espncricinfo.com ""West Indies"" ""India"" ""2022-02-06"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1168246,2019-03-13,Australia tour of India,bilateral_series,Arun Jaitley Stadium,Delhi,Australia,India,"site:espncricinfo.com ""Australia"" ""India"" ""2019-03-13"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1348656,2023-03-17,Australia tour of India,bilateral_series,"Wankhede Stadium, Mumbai",Mumbai,Australia,India,"site:espncricinfo.com ""Australia"" ""India"" ""2023-03-17"" preview pitch conditions",set_aside,"Located coverage was live/post-toss, post-match, fantasy/prediction-oriented, or lacked substantive match-specific pre-start surface evidence."
1187027,2020-01-14,Australia tour of India,bilateral_series,Wankhede Stadium,Mumbai,India,Australia,"site:espncricinfo.com ""India"" ""Australia"" ""2020-01-14"" preview pitch conditions",set_aside,No eligible match-specific pre-start source with substantive codable surface evidence and a verifiable pre-start publication time was located.
749781,2015-01-11,Sri Lanka in New Zealand ODI Series,bilateral_series,Hagley Oval,Christchurch,Sri Lanka,New Zealand,"site:espncricinfo.com ""Sri Lanka"" ""New Zealand"" ""2015-01-11"" preview pitch conditions",set_aside,"Located pitch source described a later World Cup match at the same venue, not this bilateral ODI."
749783,2015-01-15,Sri Lanka in New Zealand ODI Series,bilateral_series,Seddon Park,Hamilton,New Zealand,Sri Lanka,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2015-01-15"" preview pitch conditions",set_aside,Preview pitch section described the prior match rather than the current Seddon Park strip.
749789,2015-01-23,Sri Lanka in New Zealand ODI Series,bilateral_series,University Oval,Dunedin,New Zealand,Sri Lanka,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2015-01-23"" preview pitch conditions",set_aside,Located sources were post-toss or retrospective and did not prove eligible pre-start publication.
749791,2015-01-25,Sri Lanka in New Zealand ODI Series,bilateral_series,University Oval,Dunedin,New Zealand,Sri Lanka,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2015-01-25"" preview pitch conditions",set_aside,Located evidence inferred conditions from the preceding match rather than reporting the current strip.
749793,2015-01-29,Sri Lanka in New Zealand ODI Series,bilateral_series,Westpac Stadium,Wellington,Sri Lanka,New Zealand,"site:espncricinfo.com ""Sri Lanka"" ""New Zealand"" ""2015-01-29"" preview pitch conditions",set_aside,Toss report publication timestamp was after the scheduled start.
914207,2015-12-26,Sri Lanka in New Zealand ODI Series,bilateral_series,Hagley Oval,Christchurch,Sri Lanka,New Zealand,"site:espncricinfo.com ""Sri Lanka"" ""New Zealand"" ""2015-12-26"" preview pitch conditions",set_aside,Located toss report was published after the scheduled start; other sources were retrospective.
914215,2016-01-05,Sri Lanka in New Zealand ODI Series,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,Sri Lanka,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2016-01-05"" preview pitch conditions",set_aside,Only retrospective surface evidence located; no eligible pre-start report.
1119541,2018-06-24,Australia tour of England,bilateral_series,Old Trafford,Manchester,Australia,England,"site:espncricinfo.com ""Australia"" ""England"" ""2018-06-24"" preview pitch conditions",set_aside,No eligible match-specific pre-start surface report located; returned evidence was live or retrospective.
1122280,2018-02-04,India tour of South Africa,bilateral_series,SuperSport Park,Centurion,South Africa,India,"site:espncricinfo.com ""South Africa"" ""India"" ""2018-02-04"" preview pitch conditions",set_aside,Only live/highlights or prediction-oriented pitch coverage located; no eligible timestamped pre-start surface source.
1198238,2020-09-11,Australia tour of England,bilateral_series,Old Trafford,Manchester,Australia,England,"site:espncricinfo.com ""Australia"" ""England"" ""2020-09-11"" preview pitch conditions",set_aside,Located pitch coverage was ESPN or fantasy content; excluded by rights and source protocol.
1198240,2020-09-16,Australia tour of England,bilateral_series,Old Trafford,Manchester,England,Australia,"site:espncricinfo.com ""England"" ""Australia"" ""2020-09-16"" preview pitch conditions",set_aside,Located preview included Dream11 content and live coverage was post-start; excluded by protocol.
1277083,2022-01-21,India tour of South Africa,bilateral_series,"Boland Park, Paarl",Paarl,India,South Africa,"site:espncricinfo.com ""India"" ""South Africa"" ""2022-01-21"" preview pitch conditions",set_aside,Only fantasy/prediction pitch coverage located; excluded by source protocol.
